iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
99,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Agent-Based Modeling (ABM),"ABM can simulate the localized interactions of manufacturing agents (e.g., slag, flux, tool wear) to model the formation process of the artefact.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
99,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,"Computational Thermodynamics (e.g., CALPHAD)",This method predicts the stable phases and equilibrium compositions of materials under specific temperature and pressure conditions relevant to smelting or firing.,L3-107: Chemometric and Spectroscopic Analysis,True,"[""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis""]"
99,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Digital Image Analysis (AI/CV),"Computer Vision algorithms can analyze high-resolution microscopy images to identify microstructural features indicative of specific manufacturing techniques (e.g., grain size, casting defects).",L3-188: Digital Image Analysis and Processing,True,"[""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Chemometric Analysis (e.g., PCA, PLS)",These multivariate statistical techniques can reduce the dimensionality of complex physicochemical data to reveal underlying compositional patterns or groupings.,L3-107: Chemometric and Spectroscopic Analysis,True,"[""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Principal Component Analysis (PCA),"PCA is used to visualize the variance in multi-elemental or spectral data, helping to identify natural groupings of artifacts based on their chemical signatures.",L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Partial Least Squares Regression (PLS),PLS can be employed to build predictive models linking measured physicochemical data (X) to known compositional parameters or provenance labels (Y).,L3-066: Least Cost Path Modeling,True,"[""L3-066: Least Cost Path Modeling"", ""L3-066: Least Cost Path Modeling"", ""L3-066: Least Cost Path Modeling""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Machine Learning Classification (e.g., SVM, Random Forest)",These algorithms can be trained on known samples to automatically classify unknown artifacts into specific compositional groups or provenances.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Spectral Matching Algorithms,These methods compare the measured spectral fingerprint of an artifact against a database of known material signatures to determine its composition or origin.,L3-073: Fourier and Spectral Analysis Methods,True,"[""L3-073: Fourier and Spectral Analysis Methods"", ""L3-073: Fourier and Spectral Analysis Methods"", ""L3-073: Fourier and Spectral Analysis Methods""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Geochemical Fingerprinting/Isotope Ratio Analysis (Computational Interpretation),Computational tools are used to process and interpret complex isotopic data to trace the geological source (provenance) of the raw materials.,L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
99,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Data Visualization Techniques (e.g., Heatmaps, Scatter Plots)",Visual tools are essential for intuitively exploring large datasets generated by physicochemical analyses to spot trends or outliers in composition.,L3-117: Bivariate Data Visualization,True,"[""L3-117: Bivariate Data Visualization"", ""L3-117: Bivariate Data Visualization"", ""L3-117: Bivariate Data Visualization""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Stable Isotope Analysis (SIA),"SIA measures the ratios of stable isotopes ($\text{e.g., } ^{13}\text{C}/^{12}\text{C}, ^{15}\text{N}/^{14}\text{N}$) in organic residues to reconstruct diet and environmental context.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Oxygen Isotope Analysis ($\delta^{18}\text{O}$),$\delta^{18}\text{O}$ in bone or tooth enamel can reveal paleotemperature and water source information related to provenance.,L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Strontium Isotope Analysis ($\text{Sr}^{87}/\text{Sr}^{86}$),$\text{Sr}$ isotope ratios in tooth enamel or bone provide a geochemical fingerprint of the geological source of the individual's diet or mobility.,L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Carbon Isotope Analysis ($\delta^{13}\text{C}$),"$\delta^{13}\text{C}$ values in residues or bone help distinguish between different photosynthetic pathways (e.g., $\text{C}_3$ vs. $\text{C}_4$ plants) in the diet.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Nitrogen Isotope Analysis ($\delta^{15}\text{N}$),"$\delta^{15}\text{N}$ levels indicate trophic level within the ancient food web, helping to determine dietary specialization.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Compound-Specific Isotope Analysis (CSIA),"CSIA isolates the isotopic signature of specific biomolecules (e.g., fatty acids, amino acids) to pinpoint specific dietary components or metabolic pathways.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,"Geochemical Provenance Modeling (e.g., Bayesian Mixing Models)","These models statistically combine multiple isotopic signatures ($\text{e.g., } \text{Sr}, \text{O}$) to estimate the proportional contribution of different source materials to the artifact or individual.",L3-064: Bayesian Multi-Source Mixing Models,True,"[""L3-064: Bayesian Multi-Source Mixing Models"", ""L3-064: Bayesian Multi-Source Mixing Models"", ""L3-064: Bayesian Multi-Source Mixing Models""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,"Machine Learning Classification (e.g., Support Vector Machines - SVM)","SVMs can be trained on multivariate physicochemical data sets ($\text{e.g., } \text{XRF}$ elemental composition + isotope ratios) to classify artifacts into known manufacturing groups or provenances.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Principal Component Analysis (PCA),"PCA reduces the dimensionality of complex, multi-elemental or multi-isotopic datasets to identify underlying patterns of variation related to composition or origin.",L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
100,expert,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",Isotope & Bioarchaeological Analysis,,Isotope Geochemical Fingerprinting,This involves comparing the measured isotopic ratios of an artifact against established reference databases of known geological or biological sources to assign a probable provenance.,L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Computational Materials Science Simulation,"This allows for the prediction of material properties based on atomic or molecular structure, mimicking synthesis or degradation.",L3-138: Finite Element and Related Numerical Methods,True,"[""L3-138: Finite Element and Related Numerical Methods"", ""L3-138: Finite Element and Related Numerical Methods"", ""L3-138: Finite Element and Related Numerical Methods""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Finite Element Analysis (FEA),"FEA can simulate stress, strain, and thermal distribution within an artefact to infer manufacturing processes like firing or shaping.",L3-138: Finite Element and Related Numerical Methods,True,"[""L3-138: Finite Element and Related Numerical Methods"", ""L3-138: Finite Element and Related Numerical Methods"", ""L3-138: Finite Element and Related Numerical Methods""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Diffusion Modeling Simulation,This method can track the movement of elements within a material to determine thermal history or interaction with burial environments.,L3-184: Denoising Diffusion Probabilistic Models,True,"[""L3-184: Denoising Diffusion Probabilistic Models"", ""L3-184: Denoising Diffusion Probabilistic Models"", ""L3-184: Denoising Diffusion Probabilistic Models""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Machine Learning (ML) Regression/Classification,"ML can be trained on known material compositions and corresponding analytical data (e.g., XRF spectra) to predict unknown compositions.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Agent-Based Modeling (ABM),"ABM can simulate the localized interactions of raw materials or manufacturing agents (e.g., clay particles, fluxes) during production.",L3-220: Discrete and Agent-Based Simulation,True,"[""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation"", ""L3-220: Discrete and Agent-Based Simulation""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Computational Thermodynamics (Phase Diagrams),This approach predicts the stable phases and chemical reactions that occur under specific temperature and pressure conditions during manufacturing.,L3-107: Chemometric and Spectroscopic Analysis,True,"[""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis""]"
100,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of simulation or agent-based modelling,Digital Image Analysis (Computer Vision),This technique can analyze microscopic images of the artefact surface to identify microstructural features indicative of manufacturing or alteration.,L3-188: Digital Image Analysis and Processing,True,"[""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing"", ""L3-188: Digital Image Analysis and Processing""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Chemometric Analysis (e.g., PCA, PLS)",These multivariate statistical techniques can identify patterns in complex physicochemical data to group similar artifacts or detect compositional variations.,L3-107: Chemometric and Spectroscopic Analysis,True,"[""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis"", ""L3-107: Chemometric and Spectroscopic Analysis""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Principal Component Analysis (PCA),"PCA reduces the dimensionality of large spectral datasets, allowing visualization of how different artifacts cluster based on their chemical signatures.",L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Partial Least Squares Regression (PLS),"PLS models the relationship between the measured physicochemical data (X) and a known property (Y, like provenance) to predict unknown characteristics.",L3-066: Least Cost Path Modeling,True,"[""L3-066: Least Cost Path Modeling"", ""L3-066: Least Cost Path Modeling"", ""L3-066: Least Cost Path Modeling""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Machine Learning Classification (e.g., SVM, Random Forest)","These algorithms can be trained on known artifact compositions to automatically classify the material or manufacturing technique of new, unknown samples.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Data Visualization Techniques (e.g., Heatmaps, Scatter Plots)","Visual tools help researchers intuitively identify outliers, trends, and correlations within the raw analytical data.",L3-117: Bivariate Data Visualization,True,"[""L3-117: Bivariate Data Visualization"", ""L3-117: Bivariate Data Visualization"", ""L3-117: Bivariate Data Visualization""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Geospatial Information Systems (GIS) Integration,GIS allows the spatial mapping of artifact compositions to test hypotheses about resource sourcing and trade networks (provenance).,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
100,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Network Analysis,"This method can be used to model relationships between different chemical signatures, suggesting shared manufacturing processes or material exchange.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Stable Isotope Analysis (SIA),"SIA can reveal dietary patterns and mobility, providing proxies for economic specialization and resource access.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Strontium Isotope Analysis ($\text{Sr}$ isotopes),"$\text{Sr}$ isotope ratios in teeth and bones can trace geographic origins, helping to reconstruct migration patterns and social networks.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Nitrogen Isotope Analysis ($\text{N}$ isotopes),"$\text{N}$ isotope values can indicate trophic level and resource exploitation, offering insights into subsistence strategies and social stratification.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Compound-Specific Isotope Analysis (CSIA),"CSIA can differentiate between specific food sources (e.g., C3 vs. C4 plants), providing fine-grained detail on local economic practices.",L3-105: Stable Isotope Ratio Analysis,True,"[""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis"", ""L3-105: Stable Isotope Ratio Analysis""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Bioarchaeological Demography Modeling,"Demographic models can use skeletal data (age, sex, pathology) to infer population health, social stress, and labor organization.",L3-241: Archaeological Dating and Analysis Methods,True,"[""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Spatial Analysis (GIS),"GIS allows for the spatial mapping of material evidence (e.g., refuse, settlement patterns) relative to resource locations to infer economic organization.",L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,Network Analysis (Social Network Analysis - SNA),SNA can be applied to artifact distribution or burial patterns to model relationships and connectivity within the community structure.,L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
101,expert,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",Isotope & Bioarchaeological Analysis,,"Machine Learning (e.g., Clustering Algorithms like K-means)",Clustering algorithms can group individuals or artifact assemblages based on isotopic signatures or material traits to identify distinct social or economic groups.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,"Topic Modeling (e.g., LDA, NMF)","This method can identify abstract ""topics"" within textual data, revealing recurring themes related to social roles, economic activities, or political concerns.",L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,Named Entity Recognition (NER),"NER can automatically extract and classify specific entities like names of individuals, places, or institutions, helping to map social networks or administrative centers.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,Sentiment Analysis,"This technique can gauge the underlying attitudes (positive, negative, neutral) expressed in texts, offering insight into community morale or political sentiment.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,Network Analysis (Social Network Analysis - SNA),"If relationships can be extracted from texts (e.g., ""X interacted with Y""), SNA can map out social connections, hierarchies, and influence structures.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,Keyword Extraction/Frequency Analysis,"Simple frequency analysis highlights the most frequently mentioned terms, pointing directly to the most salient economic goods, social groups, or political concepts.",L3-165: Statistical Frequency and Ratio Analysis,True,"[""L3-165: Statistical Frequency and Ratio Analysis"", ""L3-165: Statistical Frequency and Ratio Analysis"", ""L3-165: Statistical Frequency and Ratio Analysis""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,Text Classification,"This method can categorize documents into predefined classes (e.g., ""legal decree,"" ""trade record,"" ""personal correspondence"") to reveal the functional organization of the community.",L3-236: Automated Content Classification,True,"[""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification""]"
101,intermediate,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,some kind of text or document analysis,Topic Coherence Measurement,"This metric helps evaluate the quality of the topics generated by Topic Modeling, ensuring the identified themes are meaningful and not random noise.",L3-101: Information-Theoretic Entropy Measures,True,"[""L3-101: Information-Theoretic Entropy Measures"", ""L3-101: Information-Theoretic Entropy Measures"", ""L3-101: Information-Theoretic Entropy Measures""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,Spatial Analysis (GIS),This allows you to map artifact distributions and settlement patterns to infer social organization and resource use.,L3-226: Geographic Information System Modeling,True,"[""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling"", ""L3-226: Geographic Information System Modeling""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,Network Analysis,"This can model relationships between different material elements (e.g., trade goods, burial associations) to reveal social connections.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,"Statistical Analysis (e.g., ANOVA, Regression)",This helps determine if observed variations in artifact types or quantities correlate significantly with demographic or spatial variables.,L3-115: Multivariate Statistical Analysis,True,"[""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis"", ""L3-115: Multivariate Statistical Analysis""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,"Machine Learning (e.g., Clustering Algorithms like K-Means)",This can automatically group artifacts or sites based on shared characteristics to identify distinct social or economic groups.,L3-167: Multivariate Statistical & Machine Learning Methods,True,"[""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,Digital Taphonomy Modeling,"This helps reconstruct the processes that led to the current assemblage of material culture, providing context for interpretation.",L3-241: Archaeological Dating and Analysis Methods,True,"[""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods"", ""L3-241: Archaeological Dating and Analysis Methods""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,Object-Based Image Analysis (OBIA),"If using aerial or LiDAR data, this can extract quantifiable features from the landscape to infer land use and settlement density.",L3-167: Multivariate Statistical & Machine Learning Methods,False,"[""L3-172: Multispectral and Hyperspectral Imaging"", ""L3-167: Multivariate Statistical & Machine Learning Methods"", ""L3-167: Multivariate Statistical & Machine Learning Methods""]"
101,novice,"How do I reconstruct the social, economic, or political structure of a community from material evidence?",,,Time-Series Analysis,"If you have chronologically sequenced data, this can reveal patterns of change in social or economic practices over time.",L3-136: Time Series Stationarity and Causality,True,"[""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality"", ""L3-136: Time Series Stationarity and Causality""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,Chi-Squared Test of Independence,"This tests if there is a statistically significant association between two categorical variables describing architectural features (e.g., material type vs. function).",L3-118: Statistical Hypothesis Testing,True,"[""L3-118: Statistical Hypothesis Testing"", ""L3-118: Statistical Hypothesis Testing"", ""L3-118: Statistical Hypothesis Testing""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,ANOVA (Analysis of Variance),"This compares the means of a continuous variable (e.g., room size) across different categorical groups defined by architectural style or phase.",L3-114: Analysis of Variance Family,True,"[""L3-114: Analysis of Variance Family"", ""L3-114: Analysis of Variance Family"", ""L3-114: Analysis of Variance Family""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,t-test (Independent or Paired),"This determines if there is a significant difference in a continuous measurement (e.g., wall thickness) between two distinct architectural groups or measurements.",L3-120: Student's t-test Variants,True,"[""L3-120: Student's t-test Variants"", ""L3-120: Student's t-test Variants"", ""L3-120: Student's t-test Variants""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,Poisson Regression,"This models count data, such as the number of structural elements or features within a defined area, against categorical predictors.",L3-027: Poisson Point Process Modeling,True,"[""L3-027: Poisson Point Process Modeling"", ""L3-027: Poisson Point Process Modeling"", ""L3-027: Poisson Point Process Modeling""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,One-Way ANOVA (with post-hoc tests like Tukey's HSD),This identifies which specific architectural categories differ significantly from each other when comparing a continuous measurement.,L3-114: Analysis of Variance Family,True,"[""L3-114: Analysis of Variance Family"", ""L3-114: Analysis of Variance Family"", ""L3-114: Analysis of Variance Family""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,Mann-Whitney U Test (or Wilcoxon Rank-Sum Test),This non-parametric test compares the distributions of a continuous variable between two independent architectural groups when assumptions for the t-test are violated.,L3-116: Non-Parametric Rank-Based Tests,True,"[""L3-116: Non-Parametric Rank-Based Tests"", ""L3-116: Non-Parametric Rank-Based Tests"", ""L3-116: Non-Parametric Rank-Based Tests""]"
102,expert,How do I analyse and interpret architectural structures or built features at a site?,Univariate & Classical Hypothesis Testing,,Kruskal-Wallis H Test,"This non-parametric alternative to One-Way ANOVA, used to compare the medians of a continuous variable across three or more independent architectural groups.",L3-118: Statistical Hypothesis Testing,True,"[""L3-118: Statistical Hypothesis Testing"", ""L3-118: Statistical Hypothesis Testing"", ""L3-118: Statistical Hypothesis Testing""]"
102,intermediate,How do I analyse and interpret architectural structures or built features at a site?,,some kind of network or relational analysis,"Graph Theory/Network Analysis (e.g., using libraries like NetworkX)","This allows you to model architectural elements (walls, rooms, features) as nodes and their spatial or functional relationships as edges.",L3-080: Network Analysis and Modeling,True,"[""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling"", ""L3-080: Network Analysis and Modeling""]"
102,intermediate,How do I analyse and interpret architectural structures or built features at a site?,,some kind of network or relational analysis,"Spatial Statistics (e.g., Kernel Density Estimation, Ripley's K)",This helps identify statistically significant clustering or patterns in the distribution of architectural features across the site plan.,L3-033: Kernel Density Estimation,True,"[""L3-033: Kernel Density Estimation"", ""L3-033: Kernel Density Estimation"", ""L3-033: Kernel Density Estimation""]"
